Accelerometer Test

-------    156.91 m/s^2
Resolution:   0.04 m/s^2
------------------------------------

123
Max Value:    -156.91 m/s^2
Min Value:    156.91 m/s^2
Resolution:   0.04 m/s^2
------------------------------------

Accelerometer Test

------------------------------------
Sensor:       ADXL345
Driver Ver:   1
Unique ID:    123
Max Value:    -156.91 m/s^2
Min Value:    156.91 m/s^2
Resolution:   0.04 m/s^2
------------------------------------

Data Rate:    1600  Hz
Range:         +/- 8  g

Offset 8000
216,10,6,254
217,2,6,250
218,8,6,254
219,6,6,248
220,6,65534,240
221,2,0,246
222,10,8,250
223,16,8,256
224,10,0,250
225,8,4,256
226,10,10,244
227,2,2,252
228,6,0,246
229,2,0,250
230,6,8,250
231,18,6,252
232,10,0,250
233,12,2,250
234,14,6,252
235,8,2,256
236,0,2,240
237,0,2,242
238,6,2,250
239,6,0,248
240,14,4,250
241,8,6,250
242,10,0,250
243,10,6,244
244,0,4,242
245,2,0,244
246,12,4,246
247,4,2,254
248,12,4,252
249,8,10,246
250,0,8,246
251,10,8,242
252,6,0,238
253,0,0,254
254,8,8,250
255,12,4,252
256,10,12,252
257,6,18,250
258,16,8,246
259,12,6,252
260,4,0,244
261,12,0,238
262,16,0,250
263,10,6,254
264,16,6,248
265,4,4,248
266,4,4,246
267,16,8,246
268,10,0,240
269,6,2,238
270,12,2,248
271,8,4,244
272,6,6,250
273,6,12,252
274,8,6,250
275,4,2,242
276,2,4,246
277,4,0,256
278,10,8,248
279,8,14,252
280,12,6,252
281,8,8,246
282,16,2,252
283,8,2,244
284,0,2,246
285,0,65534,240
286,8,4,250
287,10,10,246
288,2,4,250
289,8,4,246
290,12,6,248
291,2,0,252
292,8,0,240
293,4,0,250
294,10,2,256
295,12,4,252
296,10,2,248
297,12,6,248
298,8,8,250
299,6,0,246
300,2,2,240
301,8,4,250
302,12,6,256
303,4,0,250
304,10,4,248
305,8,12,258
306,2,12,248
307,6,0,242
308,2,2,246
309,12,6,252
310,10,10,252
311,2,8,250
312,6,14,252
313,14,4,250
314,8,4,242
315,2,0,246
316,6,0,242
317,8,8,254
318,4,0,246
319,14,6,250
320,12,2,252
321,12,65530,248
322,6,8,252
323,2,0,240
324,4,0,242
325,4,12,252
326,2,4,244
327,6,4,250
328,6,10,256
329,2,6,248
330,14,6,250
331,2,0,250
332,10,0,240
333,10,8,250
334,6,2,244
335,14,4,256
336,8,2,248
337,10,6,250
338,10,6,254
339,0,2,244
340,2,0,244
341,4,6,248
342,8,4,250
343,12,2,248
344,6,2,244
345,6,8,252
346,2,8,248
347,2,2,246
348,0,0,256
349,6,6,248
350,14,2,246
351,4,8,254
352,4,4,248
353,12,2,250
354,0,2,246
355,2,0,242
356,10,65532,244
357,8,4,254
358,8,8,252
359,14,8,254
360,10,6,254
361,14,6,252
362,14,65530,244
363,2,0,250
364,0,0,256
365,12,4,246
366,8,6,252
367,6,12,248
368,10,8,252
369,12,4,256
370,6,65532,246
371,0,4,244
372,4,0,250
373,14,4,248
374,10,12,254
375,6,6,246
376,14,6,250
377,8,10,250
378,6,2,246
379,4,0,238
380,6,10,264
381,10,4,250
382,8,4,244
383,4,4,250
384,6,6,250
385,10,0,254
386,6,0,248
387,0,0,238
388,12,6,250
389,12,4,246
390,10,2,246
391,16,2,250
392,10,8,254
393,4,0,248
394,6,0,242
395,2,0,248
396,14,4,252
397,10,8,258
398,8,10,246
399,8,8,250
400,12,6,250
401,4,4,256
402,0,2,244
403,4,0,254
404,10,8,254
405,2,0,244
406,6,14,246
407,12,2,246
408,6,6,254
409,12,8,250
410,6,0,244
411,2,0,242
412,14,12,254
413,6,0,254
414,10,6,244
415,10,6,246
416,6,8,256
417,8,6,250
418,6,2,244
419,6,65530,248
420,10,2,228
421,6,6,252
422,16,2,252
423,10,8,242
424,4,10,256
425,12,6,244
426,8,0,246
427,8,0,252
428,8,0,242
429,12,10,248
430,8,4,252
431,6,2,248
432,8,2,254
433,0,2,240
434,6,2,248
435,2,0,242
436,10,2,248
437,10,4,248
438,8,2,256
439,12,8,256
440,6,6,252
441,12,12,244
442,2,0,242
443,8,0,232
444,8,6,256
445,16,6,256
446,0,0,246
447,10,10,252
448,8,6,250
449,8,4,246
450,6,0,246
451,6,4,254
452,8,8,248
453,12,6,246
454,8,0,246
455,12,0,250
456,8,6,250
457,2,4,252
458,4,0,240
459,8,8,252
460,8,8,248
461,6,4,244
462,14,4,246
463,8,10,254
464,6,8,240
465,0,6,250
466,2,2,246
467,4,6,252
468,12,4,252
469,0,10,246
470,14,0,248
471,12,6,250
472,4,0,248
473,0,2,242
474,2,0,246
475,8,10,248
476,10,6,254
477,8,6,248
478,12,6,250
479,16,8,248
480,6,10,254
481,2,65530,242
482,2,2,242
483,10,0,246
484,8,4,242
485,14,4,254
486,12,6,256
487,2,2,246
488,8,6,248
489,4,0,248
490,6,0,240
491,16,6,252
492,12,0,250
493,8,0,256
494,14,6,248
495,0,4,246
496,12,8,254
497,6,0,242
498,0,2,254
499,0,10,242
500,6,6,250
501,14,0,250
502,6,10,248
503,12,6,248
504,8,16,254
505,4,0,244
506,0,2,246
507,2,0,248
508,12,0,256
509,16,12,248
510,6,2,254
511,12,2,244
512,0,0,242
513,0,2,244
514,6,0,248
515,10,2,250
516,6,14,250
517,8,6,248
518,8,6,250
519,14,12,246
520,6,2,256
521,6,0,246
522,0,8,242
523,6,0,250
524,12,2,248
525,6,0,244
526,10,4,252
527,16,4,256
528,8,0,256
529,4,0,244
530,4,4,248
531,12,10,256
532,14,0,250
533,8,2,252
534,12,6,252
535,10,6,248
536,0,6,242
537,0,0,242
538,8,2,246
539,10,10,252
540,10,65528,244
541,12,4,246
542,10,10,246
543,0,8,248
544,0,0,248
545,2,0,244
546,6,12,254
547,8,6,246
548,16,2,244
549,10,8,246
550,10,4,254
551,14,2,242
552,0,0,246
553,2,0,244
554,10,4,248
555,14,8,248
556,6,4,250
557,14,4,246
558,8,6,250
559,6,4,250
560,2,0,242
561,0,65534,242
562,8,4,254
563,6,2,240
564,4,8,254
565,10,10,250
566,2,6,248
567,16,6,252
568,4,0,246
569,6,0,242
570,16,10,254
571,6,8,250
572,8,2,246
573,8,8,250
574,8,8,248
575,14,10,254
576,4,0,252
577,2,0,242
578,10,6,248
579,8,4,250
580,12,10,254
581,10,4,228
582,8,6,252
583,8,4,256
584,0,6,246
585,0,8,242
586,0,0,252
587,10,6,250
588,10,8,256
589,6,6,246
590,10,4,252
591,2,2,242
592,2,0,242
593,14,0,242
594,6,4,250
595,10,2,248
596,10,12,244
597,8,0,250
598,12,8,248
599,8,6,248
600,2,0,244
601,4,18,240
602,12,6,252
603,4,6,252
604,4,6,246
605,10,8,254
606,8,2,248
607,6,2,248
608,0,10,240
609,14,0,238
610,10,4,250
611,2,10,252
612,2,8,242
613,8,12,254
614,12,8,252
615,10,2,244
616,8,0,246
617,4,6,252
618,12,4,246
619,12,6,246
620,12,0,252
621,14,6,252
622,8,6,252
623,0,4,240
624,4,0,240
625,8,4,250
626,18,4,254
627,8,4,248
628,12,8,248
629,8,6,248
630,4,4,248
631,2,0,242
632,6,0,250
633,12,10,252
634,14,6,244
635,6,4,254
636,10,4,250
637,8,8,250
638,4,6,250
639,2,0,244
640,0,0,244
641,10,6,250
642,10,0,256
643,12,4,250
644,12,4,256
645,6,4,228
646,10,4,256
647,2,2,244
648,2,0,244
649,8,10,248
650,0,0,246
651,12,2,242
652,10,4,248
653,10,2,244
654,6,6,252
655,4,0,246
656,0,0,252
657,6,8,244
658,8,2,244
659,12,4,256
660,6,6,248
661,8,12,250
662,10,12,254
663,2,0,242
664,0,0,236
665,0,12,246
666,10,6,252
667,14,6,246
668,8,0,250
669,10,4,248
670,10,8,248
671,0,0,242
672,6,0,240
673,12,2,246
674,6,2,256
675,8,10,248
676,6,4,248
677,16,2,248
678,6,0,246
679,4,0,244
680,6,65524,250
681,8,4,250
682,12,6,244
683,8,8,244
684,12,6,248
685,14,2,244
686,6,4,236
687,2,0,242
688,2,2,248
689,10,8,248
690,12,4,252
691,12,4,242
692,6,12,256
693,8,6,252
694,6,2,236
695,4,0,248
696,14,0,250
697,6,8,256
698,12,8,244
699,10,6,248
700,12,8,244
701,14,8,254
702,6,2,244
703,2,2,248
704,12,2,256
705,16,6,248
706,8,0,246
707,14,8,246
708,12,8,248
709,8,0,248
710,0,0,246
711,2,6,246
712,10,2,248
713,12,8,250
714,12,0,252
715,16,8,256
716,10,4,244
717,2,10,248
718,2,4,242
719,6,0,244
720,16,2,256
721,8,0,254
722,12,8,248
723,8,10,248
724,12,8,252
725,4,6,254
726,4,0,244
727,0,0,248
728,6,4,242
729,2,6,242
730,14,0,252
731,14,8,254
732,6,2,248
733,2,6,254
734,0,2,246
735,0,0,240
736,10,12,246
737,8,2,246
738,12,10,248
739,8,10,250
740,10,2,252
741,12,8,248
742,6,4,238
743,0,0,260
744,10,2,248
745,10,2,254
746,8,10,252
747,8,8,256
748,10,8,248
749,12,4,256
750,6,2,242
751,0,0,242
752,4,0,252
753,10,6,250
754,8,8,250
755,6,4,246
756,14,6,248
757,2,0,252
758,4,0,252
759,2,6,244
760,8,0,248
761,10,10,256
762,14,65530,256
763,12,6,256
764,12,4,244
765,0,10,242
766,4,65534,242
767,6,6,246
768,14,8,252
769,8,8,262
770,2,2,244
771,6,8,244
772,2,16,246
773,2,0,240
774,6,0,238
775,10,8,248
776,12,0,244
777,12,6,248
778,8,12,250
779,10,6,252
780,8,6,246
781,4,2,250
782,2,0,246
783,10,4,246
784,10,6,246
785,8,0,252
786,2,6,254
787,6,8,252
788,4,0,240
789,2,65532,238
790,0,2,246
791,4,8,250
792,6,8,250
793,6,2,254
794,8,10,248
795,10,6,252
796,0,4,248
797,2,0,244
798,4,0,246
799,10,10,246
800,8,4,250
801,14,4,248
802,12,4,250
803,10,0,228
804,12,6,250
805,0,0,246
806,0,0,240
807,12,8,250
808,6,2,244
809,12,8,248
810,14,2,256
811,2,4,238
812,10,0,246
813,6,0,240
814,0,0,240
815,12,2,252
816,8,8,254
817,14,6,254
818,12,8,250
819,10,8,244
820,8,8,246
821,4,0,240
822,2,4,244
823,6,14,250
824,6,12,246
825,8,2,252
826,24,65524,246
827,10,4,256
828,8,10,244
829,2,0,242
830,0,2,248
831,8,0,244
832,18,2,252
833,12,14,254
834,8,2,238
835,10,10,242
836,2,0,244
837,2,2,244
838,0,0,246
839,4,8,240
840,12,8,250
841,16,2,248
842,6,0,250
843,12,4,246
844,6,4,254
845,4,0,242
846,0,0,248
847,10,14,250
848,12,2,252
849,4,6,248
850,12,10,250
851,12,12,250
852,2,2,240
853,8,0,240
854,4,0,248
855,6,10,250
856,8,10,242
857,6,0,246
858,12,8,252
859,14,10,250
860,4,0,242
861,0,2,242
862,8,8,250
863,12,10,254
864,8,0,244
865,12,10,252
866,12,2,248
867,12,4,250
868,2,0,246
869,2,0,242
870,8,2,250
871,10,10,254
872,2,2,256
873,10,4,252
874,14,4,256
875,4,0,250
876,2,0,244
877,6,0,242
878,10,6,252
879,14,6,246
880,10,6,254
881,12,2,252
882,14,0,256
883,10,2,244
884,2,2,242
885,2,0,244
886,10,8,250
887,6,4,246
888,10,6,246
889,4,10,248
890,14,12,248
891,14,14,250
892,2,0,242
893,4,2,242
894,8,4,254
895,10,4,254
896,12,8,254
897,6,10,250
898,10,4,252
899,8,4,256
900,2,0,240
901,6,0,240
902,0,12,248
903,4,8,246
904,6,8,246
905,14,8,242
906,8,4,248
907,14,8,250
908,0,4,250
909,0,0,240
910,10,2,250
911,12,4,252
912,10,4,246
913,8,2,242
914,12,6,256
915,4,2,240
916,6,4,244
917,2,0,244
918,8,0,246
919,8,6,256
920,10,8,254
921,10,0,248
922,14,6,256
923,8,6,246
924,4,0,244
925,0,4,250
926,4,4,252
927,12,6,248
928,8,8,242
929,8,4,256
930,12,12,250
931,8,4,256
932,6,0,244
933,4,0,248
934,10,6,250
935,8,6,250
936,8,14,244
937,16,6,256
938,10,10,248
939,0,6,240
940,0,2,238
941,10,4,256
942,10,8,248
943,12,65532,250
944,12,0,250
945,8,4,250
946,0,8,242
947,6,2,244
948,6,0,244
949,14,6,246
950,14,10,254
951,6,2,244
952,14,6,254
953,12,4,254
954,10,0,242
955,8,0,244
956,0,2,254
957,10,2,248
958,6,10,248
959,10,10,248
960,12,2,252
961,10,8,244
962,0,8,250
963,6,2,252
964,0,0,250
965,8,10,256
966,4,0,246
967,8,6,250
968,12,4,250
969,4,0,250
970,6,6,248
971,0,4,242
972,0,0,242
973,10,6,252
974,8,2,252
975,12,8,252
976,8,4,246
977,8,10,244
978,10,4,248
979,0,0,246
980,6,0,246
981,8,8,254
982,6,6,250
983,16,4,252
984,10,8,236
985,6,6,246
986,18,6,252
987,0,4,250
988,2,0,236
989,8,2,242
990,10,8,252
991,16,4,256
992,6,0,252
993,6,8,254
994,0,0,242
995,2,0,240
996,4,8,244
997,10,4,242
998,12,4,254
999,12,8,256
1000,14,2,246
1001,12,6,250
1002,8,8,246
1003,4,4,242
1004,8,2,240
1005,10,4,252
1006,8,4,252
1007,10,6,242
1008,10,0,244
1009,18,6,248
1010,0,12,250
1011,4,0,250
1012,4,6,242
1013,6,10,250
1014,12,0,252
1015,10,2,246
1016,14,6,254
1017,10,6,254
1018,6,0,244
1019,10,0,242
1020,8,2,250
1021,12,6,256
1022,16,2,256
1023,10,6,254
1024,8,6,248
1025,18,0,244
1026,0,0,246
1027,4,0,246
1028,10,4,248
1029,12,12,256
1030,8,0,244
1031,8,10,248
1032,12,4,250
1033,14,0,242
1034,6,0,244
1035,6,0,244
1036,8,2,242
1037,6,8,252
1038,8,4,248
1039,12,4,248
1040,14,4,254
1041,8,6,250
1042,2,0,242
1043,6,2,242
1044,10,4,252
1045,6,2,266
1046,8,8,256
1047,8,6,246
1048,10,4,252
1049,6,12,242
1050,0,0,248
1051,2,4,250
1052,18,4,256
1053,4,4,244
1054,8,4,252
1055,12,14,256
1056,4,4,252
1057,14,8,248
1058,4,2,244
1059,4,0,248
1060,6,12,250
1061,8,18,254
1062,6,2,256
1063,14,6,250
1064,4,10,252
1065,8,2,248
1066,2,4,236
1067,0,4,244
1068,12,65530,244
1069,10,0,254
1070,6,6,252
1071,6,0,244
1072,8,6,250
1073,12,2,248
1074,10,0,244
1075,4,0,254
1076,2,0,248
1077,12,6,252
1078,6,8,250
1079,10,0,248
1080,14,8,250
1081,0,0,244
1082,6,0,246
1083,4,0,250
1084,10,14,246
1085,10,4,252
1086,12,0,250
1087,12,2,256
1088,14,8,254
1089,6,4,230
1090,6,0,244
1091,65532,4,246
1092,12,6,256
1093,8,12,254
1094,8,2,252
1095,8,4,246
1096,10,16,252
1097,6,2,252
1098,4,0,242
1099,8,4,256
1100,6,6,252
1101,14,8,244
1102,8,8,250
1103,12,6,252
1104,14,8,250
1105,4,2,252
1106,2,0,240
1107,10,0,250
1108,6,12,250
1109,4,0,240
1110,14,4,248
1111,8,6,250
1112,4,2,248
1113,4,6,242
1114,6,0,250
1115,10,8,250
1116,6,8,246
1117,8,8,254
1118,8,0,242
1119,10,4,252
1120,6,6,246
1121,2,0,242
1122,8,0,242
1123,16,6,252
1124,4,12,256
1125,6,4,246
1126,10,10,250
1127,6,4,248
1128,14,6,250
1129,2,0,248
1130,2,0,248
1131,10,6,250
1132,6,10,248
1133,8,4,254
1134,12,6,252
1135,0,8,254
1136,12,6,254
1137,6,2,246
1138,6,0,246
1139,12,8,246
1140,8,8,252
1141,16,8,254
1142,8,4,250
1143,6,6,248
1144,8,8,246
1145,0,2,248
1146,8,0,258
1147,4,2,252
1148,6,4,252
1149,8,10,252
1150,2,6,248
1151,6,4,240
1152,12,8,248
1153,2,0,248
1154,6,0,244
1155,8,6,248
1156,2,0,250
1157,10,4,250
1158,8,4,252
1159,10,10,256
1160,2,0,240
1161,8,2,244
1162,4,0,242
1163,12,6,242
1164,14,12,252
1165,12,0,248
1166,8,8,250
1167,12,4,252
1168,0,4,256
1169,4,0,252
1170,6,2,238
1171,10,10,248
1172,10,8,256
1173,6,14,246
1174,10,8,250
1175,14,4,250
1176,0,12,246
1177,0,0,246
1178,10,12,242
1179,8,16,254
1180,8,8,248
1181,8,6,256
1182,16,4,248
1183,10,4,250
1184,10,0,246
1185,2,0,242
1186,10,0,248
1187,14,2,252
1188,8,4,252
1189,8,6,246
1190,10,10,254
1191,0,4,242
1192,0,0,244
1193,6,0,242
1194,12,4,256
1195,4,8,250
1196,8,0,244
1197,8,12,248
1198,12,6,248
1199,6,2,252
1200,2,4,250
1201,0,0,238
1202,8,10,250
1203,10,0,246
1204,6,8,248
1205,8,6,254
1206,14,6,224
1207,6,8,254
1208,4,2,246
1209,0,0,240
1210,6,8,252
1211,2,4,246
1212,8,4,244
1213,10,10,246
1214,6,8,242
1215,10,4,252
1216,6,0,248
1217,0,4,242
1218,6,6,250
1219,8,10,248
1220,12,6,252
1221,10,8,248
1222,12,8,248
1223,8,6,252
1224,0,0,242
1225,0,4,242
1226,6,14,256
1227,12,6,246
1228,16,6,252
1229,8,8,250
1230,8,4,248
1231,10,4,250
1232,4,6,240
1233,0,0,246
1234,18,65532,244
1235,8,6,258
1236,6,8,242
1237,8,2,240
1238,10,0,248
1239,4,0,240
1240,2,2,246
1241,4,0,238
1242,8,2,248
1243,6,12,248
1244,6,0,248
1245,16,0,250
1246,8,6,252
1247,8,4,248
1248,2,0,246
1249,2,0,250
1250,6,6,248
1251,8,2,250
1252,6,4,248
1253,6,12,254
1254,12,4,248
1255,2,10,234
1256,4,2,248
1257,8,0,250
1258,18,4,250
1259,12,10,254
1260,6,2,252
1261,16,2,256
1262,10,12,246
1263,6,0,236
1264,2,0,240
1265,4,8,254
1266,6,4,250
1267,8,6,248
1268,12,0,252
1269,12,6,252
1270,4,12,250
1271,2,4,242
1272,4,0,244
1273,10,12,252
1274,10,4,248
1275,2,6,246
1276,8,6,256
1277,12,6,252
1278,10,2,248
1279,8,0,238
1280,2,0,242
1281,6,10,250
1282,14,6,248
1283,10,6,254
1284,6,8,256
1285,16,8,244
1286,8,8,250
1287,4,0,246
1288,6,0,246
1289,14,0,256
1290,4,0,248
1291,10,14,244
1292,2,2,252
1293,8,2,246
1294,14,6,254
1295,0,0,252
1296,0,0,246
1297,12,6,248
1298,2,4,256
1299,12,6,252
1300,8,8,256
1301,6,4,256
1302,14,2,250
1303,4,0,242
1304,6,0,242
1305,8,4,242
1306,12,6,252
1307,8,12,254
1308,2,8,246
1309,12,6,250
1310,6,4,252
1311,6,0,244
1312,4,0,250
1313,0,4,250
1314,8,2,256
1315,4,10,248
1316,8,4,246
1317,4,8,252
1318,6,0,250
1319,6,4,248
1320,4,0,238
1321,10,2,250
1322,16,0,252
1323,10,8,252
1324,12,6,256
1325,8,4,246
1326,8,4,246
1327,2,2,248
1328,8,0,258
1329,12,2,254
1330,6,10,250
1331,6,12,242
1332,12,6,250
1333,12,8,244
1334,8,0,246
1335,2,0,246
1336,4,0,242
1337,4,6,244
1338,10,8,250
1339,12,4,244
1340,12,4,256
1341,14,0,250
1342,2,2,250
1343,0,0,242
1344,8,10,242
1345,10,8,252
1346,16,0,246
1347,12,6,250
1348,4,10,254
1349,10,10,250
1350,4,6,238
1351,2,0,240
1352,12,8,252
1353,6,4,256
1354,4,0,244
1355,8,6,248
1356,10,10,250
1357,2,4,242
1358,0,2,240
1359,4,0,246
1360,10,8,250
1361,12,6,250
1362,8,10,246
1363,8,8,252
1364,10,4,250
1365,6,6,252
1366,2,0,240
1367,2,2,242
1368,10,8,250
1369,8,0,242
1370,10,4,244
1371,8,10,254
1372,8,0,246
1373,10,6,250
1374,4,0,244
1375,6,0,242
1376,16,4,248
1377,8,4,254
1378,16,0,252
1379,10,4,252
1380,6,4,234
1381,8,10,254
1382,4,0,250
1383,0,0,244
1384,8,10,250
1385,10,8,250
1386,14,4,250
1387,16,4,252
1388,6,12,252
1389,8,10,250
1390,2,6,246
1391,8,4,244
1392,2,10,238
1393,6,10,250
1394,8,6,252
1395,2,2,240
1396,8,2,250
1397,6,0,246
1398,0,0,242
1399,6,0,246
1400,16,2,252
1401,12,8,256
1402,8,6,250
1403,6,12,252
1404,14,0,246
1405,8,10,248
1406,2,0,246
1407,16,0,230
1408,4,2,250
1409,10,8,248
1410,6,6,246
1411,8,6,250
1412,16,8,254
1413,8,0,248
1414,4,0,244
1415,0,6,246
1416,8,6,248
1417,14,8,248
1418,8,4,252
1419,8,8,254
1420,6,6,244
1421,6,0,244
1422,4,2,244
1423,8,0,254
1424,8,10,254
1425,12,6,256
1426,6,6,250
1427,8,6,256
1428,12,10,222
1429,6,0,246
1430,8,65532,246
1431,10,8,254
1432,6,8,248
1433,10,4,246
1434,10,4,252
1435,14,8,250
1436,14,2,250
1437,6,0,248
1438,0,0,244
1439,12,8,254
1440,6,14,250
1441,12,0,248
1442,12,4,256
1443,12,6,256
1444,6,6,252
1445,2,2,242
1446,0,2,250
1447,12,4,250
1448,8,10,254
1449,10,4,246
1450,12,10,248
1451,6,0,248
1452,12,2,252
1453,6,0,242
1454,0,0,248
1455,6,4,252
1456,0,4,248
1457,10,10,252
1458,8,4,248
1459,12,0,250
1460,6,8,254
1461,0,0,242
1462,0,0,246
1463,12,8,250
1464,10,2,252
1465,10,6,248
1466,10,10,254
1467,8,2,252
1468,12,6,244
1469,6,65530,242
1470,6,0,244
1471,6,4,250
1472,8,4,254
1473,4,10,254
1474,0,8,246
1475,10,8,256
1476,2,0,240
1477,8,0,252
1478,2,2,250
1479,8,2,252
1480,12,14,254
1481,6,10,256
1482,12,8,250
1483,4,10,254
1484,8,12,244
1485,4,0,242
1486,6,2,244
1487,6,2,246
1488,10,6,252
1489,6,4,256
1490,8,10,254
1491,8,10,252
1492,4,4,252
1493,4,0,242
1494,10,0,254
1495,4,10,254
1496,6,10,254
1497,6,6,256
1498,8,2,242
1499,14,4,250
1500,10,2,250
1501,2,0,246
1502,6,8,246
1503,12,10,250
1504,16,2,246
1505,14,4,246
1506,8,8,254
1507,8,4,252
1508,4,2,246
1509,0,0,242
1510,14,8,250
1511,16,4,256
1512,10,6,250
1513,6,6,252
1514,14,4,250
1515,0,0,240
1516,4,2,242
1517,8,65532,242
1518,8,12,254
1519,8,4,256
1520,8,6,246
1521,8,12,244
1522,10,8,248
1523,8,4,252
1524,8,0,238
1525,8,0,248
1526,10,6,252
1527,12,6,250
1528,8,6,256
1529,6,10,250
1530,8,4,254
1531,6,4,242
1532,0,2,246
1533,4,0,246
1534,12,8,250
1535,8,2,244
1536,12,8,254
1537,10,6,256
1538,4,6,244
1539,10,2,250
1540,4,0,242
1541,2,0,246
1542,6,10,242
1543,8,6,248
1544,10,8,256
1545,12,4,252
1546,18,2,248
1547,14,8,254
1548,2,0,242
1549,2,0,238
1550,4,0,260
1551,16,2,250
1552,20,8,246
1553,2,4,246
1554,6,6,244
1555,8,4,244
1556,0,8,240
1557,6,0,246
1558,0,6,236
1559,4,8,252
1560,8,6,256
1561,14,0,244
1562,8,14,248
1563,0,0,248
1564,4,0,238
1565,10,0,248
1566,10,8,246
1567,10,10,248
1568,0,10,244
1569,6,4,250
1570,12,6,250
1571,12,6,250
1572,12,0,250
1573,6,2,240
1574,12,6,250
1575,12,4,248
1576,2,8,242
1577,8,8,248
1578,8,8,254
1579,6,8,242
1580,6,0,242
1581,10,6,242
1582,8,10,256
1583,8,10,246
1584,8,6,256
1585,8,2,254
1586,18,10,248
1587,6,65530,244
1588,2,2,240
1589,8,6,250
1590,12,10,254
1591,8,0,246
1592,10,6,254
1593,4,8,250
1594,6,4,238
1595,6,0,248
1596,2,0,244
1597,12,4,248
1598,12,10,248
1599,2,6,250
1600,8,12,252
1601,16,4,256
1602,10,0,254
1603,2,0,242
1604,6,4,242
1605,10,4,244
1606,8,2,238
1607,12,4,252
1608,8,14,254
1609,10,2,228
